sub	ses	model	params	beta	alpha	lambda	w	pi	rho	loglikelihood	bic	aic	latents
57	1	ModelFree_StimSticky_RespSticky	5	3.39974629265906	0.011688189882782	3.1547873999301e-07		-0.163023965327421	0.15682726999185	-59.9435825621409	142.913016054222	129.887165124282	0
68	1	ModelFree_StimSticky_RespSticky	5	3.30048934342397	0.00496528199475078	0.99999370063715		0.0584811025400586	-0.0522059319834064	-64.7219448028653	152.469740535671	139.443889605731	0
69	1	ModelFree_StimSticky_RespSticky	5	3.30411415972226	0.0102026019326068	0.999999464654417		-0.0822559654259237	-0.10061668724508	-57.9876907205706	139.001232371082	125.975381441141	0
70	1	ModelFree_StimSticky_RespSticky	5	3.36753847971599	0.00682102027572496	1.19403288263667e-05		-0.0240191350562875	0.0495230691868531	-66.850615086162	156.727081102264	143.701230172324	0
71	1	ModelFree_StimSticky_RespSticky	5	0.439704722361821	0.494035757137706	0.999999928729053		0.308028468689936	-0.424121245781673	-60.1506418455175	143.327134620976	130.301283691035	0
72	1	ModelFree_StimSticky_RespSticky	5	3.39454202920934	0.00592773553719484	2.47794642158486e-07		-0.025041359414834	-0.200177097515839	-59.4283548234441	141.882560576829	128.856709646888	0
73	1	ModelFree_StimSticky_RespSticky	5	3.39261472827642	0.014544203641751	6.11641968171759e-09		-0.0780009432486965	-0.10703545218839	-62.4135080336539	147.852866997248	134.827016067308	0
74	1	ModelFree_StimSticky_RespSticky	5	0.474254106367704	0.999999987896686	0.495859843423724		-0.446043305122058	-0.573078929872148	-50.2998849299937	123.625620789928	110.599769859987	0
75	1	ModelFree_StimSticky_RespSticky	5	0.767033028056159	0.330811593274119	0.99999993197916		1.9743166916978	0.122063038333914	-49.1849737157348	121.39579836141	108.36994743147	0
77	1	ModelFree_StimSticky_RespSticky	5	3.38215651044611	5.68005399457087e-06	0.00432703384925081		0.0558043271317772	-0.166704112361659	-62.0448278967373	147.115506723415	134.089655793475	0
78	1	ModelFree_StimSticky_RespSticky	5	3.48409119502415	0.0203627697509991	3.43748645795091e-09		-0.309065113836302	-0.140155090555923	-57.6106564922317	138.247163914404	125.221312984463	0
80	1	ModelFree_StimSticky_RespSticky	5	3.37555843314052	0.00108756468700622	0.999752157645913		-0.0648604598917919	-0.0765144505294513	-66.7145755904191	156.455002110779	143.429151180838	0
83	1	ModelFree_StimSticky_RespSticky	5	3.45127992100536	0.0148893575303538	0.0901117076924867		0.0417289358323149	-0.0828778179913357	-64.8847072899667	152.795265509874	139.769414579933	0
84	1	ModelFree_StimSticky_RespSticky	5	3.34975159629853	0.00206958431238066	0.999814941941514		0.117624973478899	0.0385868757371557	-67.2264664638337	157.478783857608	144.452932927667	0
89	1	ModelFree_StimSticky_RespSticky	5	0.321415415182958	0.999999692390404	0.984037650073416		0.26983023128939	0.681325135276516	-59.0867489839046	141.19934889775	128.173497967809	0
90	1	ModelFree_StimSticky_RespSticky	5	0.34995920585817	0.99999995665467	0.999999937834462		-0.769978921173519	-0.8566188103917	-57.11444326402	137.254737457981	124.22888652804	0
93	1	ModelFree_StimSticky_RespSticky	5	3.36908123099411	0.00224820230249365	0.356488539431115		-0.00458076593439308	-0.086260104387539	-67.5493470583751	158.124545046691	145.09869411675	0
95	1	ModelFree_StimSticky_RespSticky	5	0.311341074417395	0.815625558755354	0.772919503345207		0.942948563729048	0.115453746067266	-58.2559015577719	139.537654045484	126.511803115544	0
96	1	ModelFree_StimSticky_RespSticky	5	0.403099402234579	0.834999760447778	0.38034482300663		0.54895664641299	-0.704517795035232	-56.2827441576524	135.591339245245	122.565488315305	0
98	1	ModelFree_StimSticky_RespSticky	5	1.61828240709655	0.139434658187709	0.243607428318032		-0.302143356812505	-0.566985624799605	-55.9564745508052	134.938800031551	121.91294910161	0
101	1	ModelFree_StimSticky_RespSticky	5	3.38525728357449	7.67863787034605e-09	0.000466920739370677		0.139689087891357	-0.172534732185488	-60.8004242693401	144.626699468621	131.60084853868	0
103	1	ModelFree_StimSticky_RespSticky	5	3.39815712905422	2.00345313991517e-11	0.803771784009957		-0.108167729495383	-0.172922019277517	-60.2991138190679	143.624078568076	130.598227638136	0
104	1	ModelFree_StimSticky_RespSticky	5	3.37365884139781	5.97389149183669e-08	0.135037654986404		0.0230910875896994	-0.115244015490305	-64.0849374515173	151.195725832975	138.169874903035	0
105	1	ModelFree_StimSticky_RespSticky	5	3.41664454475504	0.0133245970360557	2.63361154633637e-08		-0.186896049291818	0.11202272497739	-55.1192047009162	133.264260331773	120.238409401832	0
106	1	ModelFree_StimSticky_RespSticky	5	3.38193195726094	0.0148915553396264	4.40297848113772e-08		0.0561646852043733	-0.127079986363679	-59.9608846766333	142.947620283207	129.921769353267	0
107	1	ModelFree_StimSticky_RespSticky	5	3.37661935850237	1.28145750616662e-08	0.0359883734459492		0.0698219095628118	-0.13863478893536	-62.9541044693658	148.934059868672	135.908208938732	0
109	1	ModelFree_StimSticky_RespSticky	5	3.42127292025581	0.0137330823663109	0.999999797014867		0.0515828224361291	-0.121890540809567	-58.4687924945863	139.963435919113	126.937584989173	0
111	1	ModelFree_StimSticky_RespSticky	5	0.507355276179888	0.852422782127748	0.999999994509411		-0.475012977726362	-0.470821267969364	-50.3869886663302	123.799828262601	110.77397733266	0
112	1	ModelFree_StimSticky_RespSticky	5	0.737905426153893	0.456829874217677	0.999999981217698		0.975587968002616	0.229455106938117	-44.2751625897215	111.576176109383	98.550325179443	0
113	1	ModelFree_StimSticky_RespSticky	5	3.36103089179706	0.00722265997716826	0.999952738444251		0.00684179037150846	-0.0265623832059178	-65.8022052965525	154.630261523046	141.604410593105	0
114	1	ModelFree_StimSticky_RespSticky	5	2.4896382303216	0.0646803301883296	0.652582811995765		-0.119027033850776	-0.161441318773572	-59.2307043243664	141.487259578673	128.461408648733	0
115	1	ModelFree_StimSticky_RespSticky	5	3.65262172992252	1.01305369014393e-08	0.0685991579079455		-0.290218408025516	-0.663039432041362	-28.0943923818511	79.2146356936426	66.1887847637021	0
116	1	ModelFree_StimSticky_RespSticky	5	0.511151135350131	0.668081211186748	0.300559716227034		-0.408693705023681	0.695803936562587	-49.3594948307354	121.744840591411	108.718989661471	0
117	1	ModelFree_StimSticky_RespSticky	5	3.38998427744296	0.00194708205974277	1.7677792385561e-06		-0.193572931802905	0.0113163898233263	-61.4874442734384	146.000739476817	132.974888546877	0
118	1	ModelFree_StimSticky_RespSticky	5	3.50522855076363	0.0171425210739081	0.0214957588303638		0.0366000058523125	-0.0615238315844898	-62.67898151002	148.38381394998	135.35796302004	0
119	1	ModelFree_StimSticky_RespSticky	5	3.36361753109565	3.68284336297927e-09	0.0323716129192996		-0.036697337482902	0.0167334442006258	-61.5683578668083	146.162566663557	133.136715733617	0
120	1	ModelFree_StimSticky_RespSticky	5	3.42688772901072	0.030507340833432	0.165158176426116		0.13595642958283	-0.045529779609341	-62.1100867530297	147.246024436	134.220173506059	0
121	1	ModelFree_StimSticky_RespSticky	5	3.40712700326893	0.00606595788280785	0.42879031509416		-0.100765899010279	-0.244499722447444	-60.0894315436235	143.204714017187	130.178863087247	0
122	1	ModelFree_StimSticky_RespSticky	5	0.386866479519777	0.270742197080295	0.380647137576984		-0.118098690574982	0.296338045376239	-63.3193086855766	149.664468301094	136.638617371153	0
123	1	ModelFree_StimSticky_RespSticky	5	3.38384538937407	4.58575893719096e-06	7.15697177690018e-05		-0.0322906802547272	-0.150185249657058	-60.7620623049956	144.549975539932	131.524124609991	0
124	1	ModelFree_StimSticky_RespSticky	5	3.3933909099743	5.6629358930133e-09	0.112406159506419		0.0515970550800488	-0.214052949148263	-57.0964492649382	137.218749459817	124.192898529876	0
1	2	HybridModel_NoStimSticky_NoRespSticky	4	3.36187220461014	0.000277885674372552	0.29565207613756	0.999783568459438			-65.1401622643026	148.701005272557	138.280324528605	0
2	2	HybridModel_NoStimSticky_NoRespSticky	4	3.39197535644642	0.00299626338905745	0.999989696078708	0.635202925265384			-65.1461547493771	148.712990242707	138.292309498754	0
3	2	HybridModel_NoStimSticky_NoRespSticky	4	3.45905029490534	0.00166347872718405	0.327580704418342	0.999999261579321			-68.9113969939405	156.243474731833	145.822793987881	0
5	2	HybridModel_NoStimSticky_NoRespSticky	4	3.50235113913574	0.0417035768192173	6.64787680989256e-09	0.142182583988293			-66.21593628032	150.852553304592	140.43187256064	0
6	2	HybridModel_NoStimSticky_NoRespSticky	4	0.349678599484776	0.661458504531224	0.999999932178819	0.0586231701522312			-56.5801128531807	131.580906450314	121.160225706361	0
7	2	HybridModel_NoStimSticky_NoRespSticky	4	3.35577729507427	0.00531681280702024	0.666685636884825	0.565506080758708			-65.0311434317871	148.482967607527	138.062286863574	0
9	2	HybridModel_NoStimSticky_NoRespSticky	4	3.37308237958827	0.00211764632878454	0.999983327104744	0.477826752497601			-67.8998339017158	154.220348547384	143.799667803432	0
11	2	HybridModel_NoStimSticky_NoRespSticky	4	0.490669708760564	0.99999999788789	0.999999998519916	5.59998640863188e-10			-54.0242417026616	126.469164149276	116.048483405323	0
17	2	HybridModel_NoStimSticky_NoRespSticky	4	3.35767850975585	0.00493306751806637	0.999976563334689	0.318495032529367			-67.8066523319832	154.033985407919	143.613304663966	0
18	2	HybridModel_NoStimSticky_NoRespSticky	4	3.11220263949397	0.0109845096804294	0.999998544131395	1.66415543637526e-05			-61.5026176976948	141.425916139342	131.00523539539	0
19	2	HybridModel_NoStimSticky_NoRespSticky	4	3.38518919916157	0.0146017478718946	0.29939613714126	0.209290484226256			-67.1152846043831	152.651249952719	142.230569208766	0
20	2	HybridModel_NoStimSticky_NoRespSticky	4	3.36139819719413	0.00232843687479679	0.0145635141481776	5.4946278293685e-08			-62.3824651685213	143.185611080995	132.764930337043	0
21	2	HybridModel_NoStimSticky_NoRespSticky	4	3.40745983922642	0.0199641844430333	0.0416703068126789	0.093209812693365			-64.6679430488036	147.75656684156	137.335886097607	0
23	2	HybridModel_NoStimSticky_NoRespSticky	4	3.27773518288554	0.00575769014552369	0.999997424525206	0.0226662169883016			-65.2041859092601	148.829052562473	138.40837181852	0
26	2	HybridModel_NoStimSticky_NoRespSticky	4	3.30702800060322	0.00892844944394539	0.999997136980987	0.00488176188180304			-59.4577641946885	137.336209133329	126.915528389377	0
28	2	HybridModel_NoStimSticky_NoRespSticky	4	3.3829654466702	0.0064644563475652	0.999953763098021	0.498751389772796			-67.1447570265704	152.710194797093	142.289514053141	0
33	2	HybridModel_NoStimSticky_NoRespSticky	4	0.431590521016455	0.530316304496985	0.999999951953731	8.60385458610565e-09			-60.6284615653783	139.677603874709	129.256923130757	0
35	2	HybridModel_NoStimSticky_NoRespSticky	4	3.35871276174768	0.00384436853273708	0.349074139527613	1.14309636287104e-07			-64.4322121128869	147.285104969726	136.864424225774	0
37	2	HybridModel_NoStimSticky_NoRespSticky	4	3.3911534467873	0.0275141571772959	5.46777122000618e-09	0.168264731272089			-63.9978812389043	146.416443221761	135.995762477809	0
38	2	HybridModel_NoStimSticky_NoRespSticky	4	0.440522369516646	0.999999996080132	0.530388080043265	3.85471589528331e-09			-51.2318201161203	120.884320976193	110.463640232241	0
39	2	HybridModel_NoStimSticky_NoRespSticky	4	0.720813043515886	0.396049106672998	0.999999968764603	9.10034438926668e-10			-59.2653501390668	136.951381022086	126.530700278134	0
40	2	HybridModel_NoStimSticky_NoRespSticky	4	3.62950145886748	0.00881037972473371	0.999999397874997	0.470985542515276			-64.9677463392463	148.356173422445	137.935492678493	0
41	2	HybridModel_NoStimSticky_NoRespSticky	4	3.45225810859235	0.0227777688674506	4.26230111971884e-09	0.0222349634488787			-65.1193447004315	148.659370144815	138.238689400863	0
43	2	HybridModel_NoStimSticky_NoRespSticky	4	3.38881565983965	0.00904378593944114	0.999998238863363	0.409831361783568			-67.5377009182132	153.496082580379	143.075401836426	0
45	2	HybridModel_NoStimSticky_NoRespSticky	4	3.62721227407153	0.0219698368157858	0.384945441391413	0.187326572257613			-65.6143156376831	149.649312019319	139.228631275366	0
49	2	HybridModel_NoStimSticky_NoRespSticky	4	3.34854788557097	0.00237290833001414	0.999994063736937	2.20312325061124e-06			-68.543306228835	155.507293201622	145.08661245767	0
51	2	HybridModel_NoStimSticky_NoRespSticky	4	0.32457275900688	0.999999985572584	0.999999943773464	2.65412079532908e-09			-59.8031668955104	138.027014534973	127.606333791021	0
52	2	HybridModel_NoStimSticky_NoRespSticky	4	0.320927173293524	0.999999961079193	0.999999865827686	1.04412372882716e-08			-58.4610646253015	135.342809994555	124.922129250603	0
54	2	HybridModel_NoStimSticky_NoRespSticky	4	3.3607752715758	0.00104799490302956	0.634510599968804	1.59780471773772e-06			-68.5777369299012	155.576154603755	145.155473859802	0
55	2	HybridModel_NoStimSticky_NoRespSticky	4	0.314946256653866	0.833384483579822	0.800110664773474	2.55580442034524e-08			-59.1355851504424	136.691851044837	126.271170300885	0
68	2	HybridModel_NoStimSticky_NoRespSticky	4	0.377061804948476	0.911402632332264	0.394787829094618	2.60629837824464e-09			-57.2751549839732	132.970990711899	122.550309967946	0
71	2	HybridModel_NoStimSticky_NoRespSticky	4	1.5486570129058	0.150505883397918	0.256512046974328	0.146901506145221			-64.7571310088812	147.934942761715	137.514262017762	0
73	2	HybridModel_NoStimSticky_NoRespSticky	4	3.38040809402204	0.00136559284868507	0.261058774611078	0.999999809294941			-65.6066096218793	149.633899987711	139.213219243759	0
74	2	HybridModel_NoStimSticky_NoRespSticky	4	3.36882629864904	0.00119919642772436	0.14539749926167	0.999996153607438			-64.6149115422128	147.650503828378	137.229823084426	0
78	2	HybridModel_NoStimSticky_NoRespSticky	4	3.46755001612902	0.00443990148301869	0.453132144113544	0.999998813399906			-65.0735274189906	148.567735581934	138.147054837981	0
80	2	HybridModel_NoStimSticky_NoRespSticky	4	3.41071750964932	0.0290266832319434	2.18413593695697e-07	0.178241075377767			-57.9302989653012	134.281278674555	123.860597930602	0
83	2	HybridModel_NoStimSticky_NoRespSticky	4	3.36529810529395	0.0121554585730832	3.03512342924323e-07	1.04525192045695e-07			-62.2961256863458	143.012932116644	132.592251372692	0
84	2	HybridModel_NoStimSticky_NoRespSticky	4	3.36259537560365	0.00099140936378874	0.307207313370316	0.999981933744214			-65.7896316771018	149.999944098156	139.579263354204	0
89	2	HybridModel_NoStimSticky_NoRespSticky	4	3.45597699655231	0.0360213709407595	0.999999885838168	0.275060382355749			-59.2932072645599	137.007095273072	126.58641452912	0
93	2	HybridModel_NoStimSticky_NoRespSticky	4	0.574991295480789	0.840369685364976	0.999999976959922	0.092230446397922			-51.5765078221661	121.573696388285	111.153015644332	0
94	2	HybridModel_NoStimSticky_NoRespSticky	4	0.718007208281166	0.518260234999741	0.99999995797641	6.45271948980582e-09			-46.0022898039355	110.425260351823	100.004579607871	0
95	2	HybridModel_NoStimSticky_NoRespSticky	4	3.35791747228758	0.00738575421601648	0.999958528066055	1.91527490930776e-07			-65.8953745011723	150.211429746297	139.790749002345	0
96	2	HybridModel_NoStimSticky_NoRespSticky	4	2.66112245189543	0.0555436286147583	0.661709292988681	3.35845550863422e-07			-61.1964512423791	140.813583228711	130.392902484758	0
1	2	ModelBased_NoStimSticky_NoRespSticky	3	3.36187008743624	0.00027782450405175	0.500062951310304				-65.1401620093711	144.095834576706	136.280324018742	0
2	2	ModelBased_NoStimSticky_NoRespSticky	3	3.3710065972489	0.00132855035904331	0.500001268067069				-65.1589567920848	144.133424142134	136.31791358417	0
3	2	ModelBased_NoStimSticky_NoRespSticky	3	3.45904725944105	0.00166348381490384	0.500508594190025				-68.911396835116	151.638304228196	143.822793670232	0
5	2	ModelBased_NoStimSticky_NoRespSticky	3	3.36159836192175	6.43132145756401e-10	0.499272528479127				-67.2352765305293	148.286063619023	140.470553061059	0
6	2	ModelBased_NoStimSticky_NoRespSticky	3	3.36157227163791	6.88778776715486e-11	0.527467533636422				-65.8489822280973	145.513475014159	137.697964456195	0
7	2	ModelBased_NoStimSticky_NoRespSticky	3	3.35897579120168	0.00226071054523516	0.501443637016835				-65.0555297802986	143.926570118561	136.111059560597	0
9	2	ModelBased_NoStimSticky_NoRespSticky	3	3.36353779633655	0.000534267255385751	0.49371284022121				-67.9079592483694	149.631429054703	141.815918496739	0
11	2	ModelBased_NoStimSticky_NoRespSticky	3	3.36159842528849	1.39283202491574e-10	0.50649524142536				-69.3147180760105	152.444946709985	144.629436152021	0
17	2	ModelBased_NoStimSticky_NoRespSticky	3	3.36160256004153	2.71885711716714e-09	0.500321724960939				-67.9284237108698	149.672357979704	141.85684742174	0
18	2	ModelBased_NoStimSticky_NoRespSticky	3	3.36159900391994	5.54573023953814e-12	0.500488553935045				-67.9284237108747	149.672357979714	141.856847421749	0
19	2	ModelBased_NoStimSticky_NoRespSticky	3	3.36141684945634	0.000373061715560899	0.500111258984963				-67.2185872271391	148.252685012243	140.437174454278	0
20	2	ModelBased_NoStimSticky_NoRespSticky	3	3.36160165045243	2.47254211734774e-11	0.515071466864473				-62.3832462663951	138.582003090755	130.76649253279	0
21	2	ModelBased_NoStimSticky_NoRespSticky	3	3.36159826330603	6.18596905476483e-11	0.500632065187559				-65.1558349886468	144.127180535258	136.311669977294	0
23	2	ModelBased_NoStimSticky_NoRespSticky	3	3.36159914919485	7.12084536678575e-12	0.210674439636517				-68.6215708954343	151.058652348833	143.243141790869	0
26	2	ModelBased_NoStimSticky_NoRespSticky	3	3.36159836970546	7.50944315206427e-12	0.526221422140102				-64.462687808073	142.74088617411	134.925375616146	0
28	2	ModelBased_NoStimSticky_NoRespSticky	3	3.36236362777899	0.00169551895299781	0.50288157870902				-67.1848963894758	148.185303336916	140.369792778952	0
33	2	ModelBased_NoStimSticky_NoRespSticky	3	3.36159854341769	2.2513474178606e-11	0.500321218177558				-66.5421293497614	146.899769257487	139.084258699523	0
35	2	ModelBased_NoStimSticky_NoRespSticky	3	3.36159861927361	1.03965675203578e-10	0.540056080643084				-64.4626878120832	142.740886182131	134.925375624166	0
37	2	ModelBased_NoStimSticky_NoRespSticky	3	3.36160078354036	1.52305979255713e-10	0.486200703962289				-64.4626878080747	142.740886174114	134.925375616149	0
38	2	ModelBased_NoStimSticky_NoRespSticky	3	3.36159684627534	2.80127428319901e-11	0.499871501634926				-60.9969519091209	135.809414376206	127.993903818242	0
39	2	ModelBased_NoStimSticky_NoRespSticky	3	3.36159189544151	6.6591142366012e-11	0.877895521497481				-69.3147181359655	152.444946829895	144.629436271931	0
40	2	ModelBased_NoStimSticky_NoRespSticky	3	3.39550884807408	0.00192954466501258	0.500068777149575				-65.1630938581091	144.141698274183	136.326187716218	0
41	2	ModelBased_NoStimSticky_NoRespSticky	3	3.36159964526485	2.51831580881229e-11	0.557806144820869				-65.8489821691948	145.513474896354	137.69796433839	0
43	2	ModelBased_NoStimSticky_NoRespSticky	3	3.36279080077867	0.00168675981426497	0.499905708045723				-67.8487780996512	149.513066757267	141.697556199302	0
45	2	ModelBased_NoStimSticky_NoRespSticky	3	3.36145750851837	2.7909601222666e-11	0.965663929307676				-69.3147181222997	152.444946802564	144.629436244599	0
49	2	ModelBased_NoStimSticky_NoRespSticky	3	3.36159975546962	5.76806916013613e-10	0.499899361423651				-68.6215709559029	151.05865246977	143.243141911806	0
51	2	ModelBased_NoStimSticky_NoRespSticky	3	3.36159842085485	4.77155743999475e-11	0.506194113766828				-68.6215708914345	151.058652340833	143.243141782869	0
52	2	ModelBased_NoStimSticky_NoRespSticky	3	3.3615971446074	2.51809911667078e-11	0.277839437646477				-68.6215708914331	151.05865234083	143.243141782866	0
54	2	ModelBased_NoStimSticky_NoRespSticky	3	3.36159953358405	5.01523356231884e-11	0.531259014231777				-68.6215708954549	151.058652348874	143.24314179091	0
55	2	ModelBased_NoStimSticky_NoRespSticky	3	3.40340854036904	0.00123661454669323	0.500000557214888				-67.0480596555149	147.911629868994	140.09611931103	0
68	2	ModelBased_NoStimSticky_NoRespSticky	3	3.36159689909738	1.59852603134103e-11	0.769572822643054				-66.5421293497546	146.899769257474	139.084258699509	0
71	2	ModelBased_NoStimSticky_NoRespSticky	3	3.36160310424244	2.81641412481621e-11	0.499991036392475				-67.928423710875	149.672357979714	141.85684742175	0
73	2	ModelBased_NoStimSticky_NoRespSticky	3	3.38040429968242	0.00136560185272808	0.499776996509773				-65.6066096298593	145.028729817683	137.213219259719	0
74	2	ModelBased_NoStimSticky_NoRespSticky	3	3.36882136553876	0.00119919973041349	0.499986763653078				-64.6149112341792	143.045333026323	135.229822468358	0
78	2	ModelBased_NoStimSticky_NoRespSticky	3	3.46754938003728	0.00443990287850446	0.500400360133857				-65.0735271850861	143.962564928136	136.147054370172	0
80	2	ModelBased_NoStimSticky_NoRespSticky	3	3.36159941065139	2.66686673325483e-10	0.507155709786617				-58.9175103677665	131.650531293497	123.835020735533	0
83	2	ModelBased_NoStimSticky_NoRespSticky	3	3.36160267503571	4.04217078870047e-11	0.267231159679268				-62.3832462663951	138.582003090755	130.76649253279	0
84	2	ModelBased_NoStimSticky_NoRespSticky	3	3.36259415679713	0.0009913960846669	0.499994432734122				-65.7896314217024	145.394773401369	137.579262843405	0
89	2	ModelBased_NoStimSticky_NoRespSticky	3	3.36160088983327	4.47220940281758e-11	0.73878930780566				-64.4626878120699	142.740886182104	134.92537562414	0
93	2	ModelBased_NoStimSticky_NoRespSticky	3	3.36160157359586	2.61121103252773e-11	0.279005469196372				-68.6215708914322	151.058652340829	143.243141782864	0
94	2	ModelBased_NoStimSticky_NoRespSticky	3	3.36160255807772	4.3566932265735e-12	0.499596049692524				-69.314718071991	152.444946701946	144.629436143982	0
95	2	ModelBased_NoStimSticky_NoRespSticky	3	3.36160248425683	1.56193548944905e-11	0.730229748126269				-68.6215708954132	151.058652348791	143.243141790826	0
96	2	ModelBased_NoStimSticky_NoRespSticky	3	3.36160030523901	4.55467233990096e-10	0.81652407050511				-63.7695406915149	141.354591940994	133.53908138303	0
1	2	ModelFree_NoStimSticky_NoRespSticky	3	3.36159964758874	7.44085312960044e-09	0.164014225920686				-65.1558350526341	144.127180663233	136.311670105268	0
2	2	ModelFree_NoStimSticky_NoRespSticky	3	3.36160172230336	7.39359424825268e-10	0.0560036861205716				-65.8489821735518	145.513474905068	137.697964347104	0
3	2	ModelFree_NoStimSticky_NoRespSticky	3	3.36159960751898	1.96078080178517e-10	0.722445420355089				-69.3147181359942	152.444946829953	144.629436271988	0
5	2	ModelFree_NoStimSticky_NoRespSticky	3	3.56202365885212	0.0271890620074522	2.01844810034598e-09				-66.6341331813947	147.083776920754	139.268266362789	0
6	2	ModelFree_NoStimSticky_NoRespSticky	3	0.312128081910967	0.669095347093792	0.999999502508163				-56.2251237577013	126.265758073367	118.450247515403	0
7	2	ModelFree_NoStimSticky_NoRespSticky	3	3.36159722449485	1.51885356031568e-06	0.0283149991691892				-65.1558352270951	144.127181012155	136.31167045419	0
9	2	ModelFree_NoStimSticky_NoRespSticky	3	3.36160365584252	1.32846867451139e-07	0.135149920699315				-67.9284240118036	149.672358581572	141.856848023607	0
11	2	ModelFree_NoStimSticky_NoRespSticky	3	0.490669657489843	0.999999997887807	0.999999998520016				-54.0242413417625	121.863993241489	114.048482683525	0
17	2	ModelFree_NoStimSticky_NoRespSticky	3	3.3611598158664	0.0012697368046356	0.999875972371069				-67.8797914699404	149.575093497845	141.759582939881	0
18	2	ModelFree_NoStimSticky_NoRespSticky	3	3.11221146491709	0.0109839067210358	0.999999635996337				-61.502618054457	136.820746666878	129.005236108914	0
19	2	ModelFree_NoStimSticky_NoRespSticky	3	3.36203430736487	0.00367238213183611	3.14977067210319e-06				-67.2337154096753	148.282941377315	140.467430819351	0
20	2	ModelFree_NoStimSticky_NoRespSticky	3	3.36139973644854	0.00232753512452248	0.0145979282266924				-62.3824650889709	138.580440735906	130.764930177942	0
21	2	ModelFree_NoStimSticky_NoRespSticky	3	3.38879983712219	0.0148815927616449	2.44764499576636e-08				-64.7579981888058	143.331506935576	135.515996377612	0
23	2	ModelFree_NoStimSticky_NoRespSticky	3	3.28130826861259	0.00535317103991966	0.999996840692694				-65.2045860649902	144.224682687945	136.40917212998	0
26	2	ModelFree_NoStimSticky_NoRespSticky	3	3.30638269991743	0.00881304338994845	0.999999852390718				-59.4578088103418	132.731128178648	124.915617620684	0
28	2	ModelFree_NoStimSticky_NoRespSticky	3	3.3689239687801	0.00716940738560962	7.79550291942481e-07				-67.2227053463451	148.260921250654	140.44541069269	0
33	2	ModelFree_NoStimSticky_NoRespSticky	3	0.431590509084373	0.5303162880676	0.999999987988272				-60.6284613333285	135.072433224621	127.256922666657	0
35	2	ModelFree_NoStimSticky_NoRespSticky	3	3.3587131895669	0.00384447561571844	0.349064602871355				-64.4322120493014	142.679934656567	134.864424098603	0
37	2	ModelFree_NoStimSticky_NoRespSticky	3	3.36789393273309	0.0124206032261712	3.2400060631098e-08				-64.2996480179844	142.414806593933	134.599296035969	0
38	2	ModelFree_NoStimSticky_NoRespSticky	3	0.440522381474794	0.99999999608035	0.530388211869746				-51.2318201862196	116.279150930403	108.463640372439	0
39	2	ModelFree_NoStimSticky_NoRespSticky	3	0.720812815249324	0.396049676366068	0.9999992191045				-59.2653495567499	132.346209671464	124.5306991135	0
40	2	ModelFree_NoStimSticky_NoRespSticky	3	3.36160026298265	4.35425564319618e-10	0.767086090166298				-65.8489822331945	145.513475024353	137.697964466389	0
41	2	ModelFree_NoStimSticky_NoRespSticky	3	3.43187275906446	0.0204528712021852	2.10918385111967e-08				-65.1295702358554	144.074651029675	136.259140471711	0
43	2	ModelFree_NoStimSticky_NoRespSticky	3	3.36342515531365	0.0027303811813897	0.999965876557741				-67.810593955711	149.436698469386	141.621187911422	0
45	2	ModelFree_NoStimSticky_NoRespSticky	3	3.45531775216174	0.0150967450199562	0.0498879649165805				-65.8778946256794	145.571299809323	137.755789251359	0
49	2	ModelFree_NoStimSticky_NoRespSticky	3	3.34854876329842	0.00237292206403659	0.999981001708963				-68.5433063287119	150.902123215388	143.086612657424	0
51	2	ModelFree_NoStimSticky_NoRespSticky	3	0.32457278599316	0.999999942290367	0.999999775096477				-59.8031672624532	133.421845082871	125.606334524906	0
52	2	ModelFree_NoStimSticky_NoRespSticky	3	0.320927164381951	0.999999961067452	0.999999865834724				-58.4610644493707	130.737639456706	122.922128898741	0
54	2	ModelFree_NoStimSticky_NoRespSticky	3	3.36077248742678	0.00104803065627456	0.63448609958477				-68.5777366731293	150.970983904223	143.155473346259	0
55	2	ModelFree_NoStimSticky_NoRespSticky	3	0.314946247827812	0.833384557385807	0.800110509441833				-59.1355849734205	132.086680504805	124.271169946841	0
68	2	ModelFree_NoStimSticky_NoRespSticky	3	0.377061794493854	0.911402780345769	0.394787894869523				-57.2751548699351	128.365820297834	120.55030973987	0
71	2	ModelFree_NoStimSticky_NoRespSticky	3	1.2983528539111	0.139423192697105	0.0906777950765813				-64.7329124893663	143.281335536697	135.465824978733	0
73	2	ModelFree_NoStimSticky_NoRespSticky	3	3.36160070997769	1.48410333850501e-10	0.38834844356976				-65.8489821731991	145.513474904362	137.697964346398	0
74	2	ModelFree_NoStimSticky_NoRespSticky	3	3.36159961385854	1.6656014072604e-11	0.986233161778771				-65.1558349886348	144.127180535234	136.31166997727	0
78	2	ModelFree_NoStimSticky_NoRespSticky	3	3.3616026989728	2.00350628105292e-10	0.557611357524657				-65.8489821731929	145.51347490435	137.697964346386	0
80	2	ModelFree_NoStimSticky_NoRespSticky	3	3.38751072582842	0.0144249651025462	3.15503540533772e-08				-58.5780624435883	130.971635445141	123.156124887177	0
83	2	ModelFree_NoStimSticky_NoRespSticky	3	3.36529934760725	0.0121554568447997	2.42809191994261e-07				-62.2961253007936	138.407761159551	130.592250601587	0
